city,avgCoveredCharges,averagePayments
ATHENS,15644,5067
BARTLETT,43751,5517
BRISTOL,13677,4968
CHATTANOOGA,21687,5946
CLARKSVILLE,23250,5491
CLEVELAND,24224,5196
COLUMBIA,12529,5408
COOKEVILLE,13160,5384
CROSSVILLE,14773,5302
DYERSBURG,30269,4932
FRANKLIN,13945,4729
GALLATIN,20067,5753
GREENEVILLE,11808,4965
HENDERSONVILLE,20644,5052
JACKSON,16023,5458
JEFFERSON CITY,14602,4552
JOHNSON CITY,17007,5739
KINGSPORT,16972,5198
KNOXVILLE,17223,5362
LAWRENCEBURG,25579,5083
MANCHESTER,7052,5181
MARYVILLE,25528,7266
MC MINNVILLE,27381,5391
MEMPHIS,29896,6248
MORRISTOWN,11621,5055
MURFREESBORO,16685,5454
NASHVILLE,23914,6189
OAK RIDGE,14558,4819
TULLAHOMA,18404,6014
