city,avgCoveredCharges,averagePayments
ABERDEEN,16253,5426
ANACORTES,9809,5281
AUBURN,23731,5642
BELLEVUE,20304,4903
BELLINGHAM,20740,5643
BREMERTON,21712,5324
BURIEN,19150,5489
CENTRALIA,22684,5723
EDMONDS,26489,5696
EVERETT,20812,5789
FEDERAL WAY,30115,7026
GIG HARBOR,34230,6877
KENNEWICK,13373,5550
KIRKLAND,22688,5440
LAKEWOOD,27694,6138
LONGVIEW,17157,5409
MOUNT VERNON,24854,5535
OLYMPIA,24895,5494
PORT ANGELES,8669,5593
PUYALLUP,30057,5720
RENTON,16765,6248
RICHLAND,18662,5689
SEATTLE,23747,6536
SPOKANE,21756,5562
TACOMA,34459,6351
VANCOUVER,23811,6006
WALLA WALLA,18227,4943
WENATCHEE,13440,5898
YAKIMA,14240,5481
