city,avgCoveredCharges,averagePayments
ABERDEEN,17096,7605
AUBURN,32674,8330
BELLEVUE,17141,7082
BELLINGHAM,22285,8067
BREMERTON,24571,7778
BURIEN,25422,8304
CENTRALIA,23855,7963
EDMONDS,29002,8057
EVERETT,21018,8653
FEDERAL WAY,37964,8100
KENNEWICK,21326,8218
KIRKLAND,25214,7526
LAKEWOOD,31516,7775
LONGVIEW,23194,8019
MOSES LAKE,12502,8603
MOUNT VERNON,26022,9031
OLYMPIA,24736,8421
PORT ANGELES,16810,7787
PUYALLUP,30923,7631
RENTON,26455,9145
RICHLAND,23578,9094
SEATTLE,23930,9714
SPOKANE,21600,7882
TACOMA,30861,8715
VANCOUVER,20309,8274
YAKIMA,15764,7991
