city,avgCoveredCharges,averagePayments
ABINGTON,71098,26103
ALLENTOWN,153340,27451
ALTOONA,58767,21800
BETHLEHEM,189861,30652
BRYN MAWR,83603,24152
CAMP HILL,74308,20600
CHAMBERSBURG,66677,22116
COATESVILLE,211406,23804
DANVILLE,99755,31208
DOYLESTOWN,60883,22946
EAST STROUDSBUR,52162,28795
EASTON,178118,25923
EPHRATA,63252,21196
ERIE,123630,25340
HARRISBURG,42591,26084
HERSHEY,87131,34625
JOHNSTOWN,66551,23129
LANCASTER,77455,23365
LANGHORNE,116020,22840
LATROBE,37442,22190
LEWISBURG,43440,20539
MEADOWBROOK,90853,24663
MEADVILLE,59302,22467
MEDIA,115773,22770
MONROEVILLE,54369,23732
PAOLI,72640,24407
PHILADELPHIA,134545,35338
PHOENIXVILLE,251915,24549
PITTSBURGH,83585,24161
POTTSTOWN,323318,30044
READING,70640,27307
SCRANTON,77031,22716
SEWICKLEY,40643,19980
STATE COLLEGE,96840,24431
UPLAND,184216,27775
WASHINGTON,61542,22052
WILKES BARRE,157214,26596
WILLIAMSPORT,59330,22870
WYNNEWOOD,97995,27439
WYOMISSING,115410,22889
YORK,47116,25839
