city,avgCoveredCharges,averagePayments
ABINGTON,72266,12473
ALLENTOWN,74982,13643
ALTOONA,26897,10014
BEAVER,18481,10179
BETHLEHEM,70451,12260
BRYN MAWR,66998,11682
BUTLER,31550,9822
CAMP HILL,31612,9557
CARLISLE,56322,9517
CHAMBERSBURG,35297,11042
CLARION,17958,10606
CLEARFIELD,32265,10399
COATESVILLE,89062,11272
DANVILLE,68900,15942
DARBY,92375,16639
DOYLESTOWN,52277,10971
DREXEL HILL,123749,13111
DUBOIS,26732,11262
EAST STROUDSBUR,45589,13627
EASTON,120633,12429
EPHRATA,39953,10281
ERIE,51340,11607
GETTYSBURG,31461,11176
GREENSBURG,24293,9827
GREENVILLE,36186,10240
GROVE CITY,25690,10599
HANOVER,23203,11795
HARRISBURG,27084,12591
HAZLETON,41436,10725
HERSHEY,58736,19008
HONESDALE,30835,11659
INDIANA,36951,10475
JOHNSTOWN,34998,12186
LANCASTER,47016,10564
LANGHORNE,73620,11662
LANSDALE,60053,10867
LATROBE,23424,11089
LEBANON,39998,10718
LEHIGHTON,35268,10570
LEWISBURG,23432,9579
LEWISTOWN,24292,11326
MC KEESPORT,38976,14118
MEADOWBROOK,77814,11940
MEADVILLE,32281,11076
MEDIA,74805,11007
MONONGAHELA,36038,9459
MONROEVILLE,28416,10002
MOUNT PLEASANT,28764,9795
NATRONA,30346,9821
NEW CASTLE,19648,10755
NORRISTOWN,78023,13522
PAOLI,64353,10947
PHILADELPHIA,84693,15262
PHOENIXVILLE,87319,10860
PITTSBURGH,48598,12486
POTTSTOWN,98852,11014
POTTSVILLE,28028,10602
READING,35557,12508
SAINT MARYS,34700,9613
SAYRE,38230,12209
SCRANTON,38426,10969
SELLERSVILLE,43606,10800
SENECA,24927,9862
SEWICKLEY,21105,9736
SHARON,35294,11267
STATE COLLEGE,38508,10032
UNIONTOWN,13964,10555
UPLAND,157965,14340
WARREN,27021,12220
WASHINGTON,29402,11382
WAYNESBORO,30954,12881
WEST CHESTER,36135,11027
WILKES BARRE,64386,11696
WILKES-BARRE,56789,10785
WILLIAMSPORT,29111,11032
WINDBER,26118,9790
WYNNEWOOD,61854,12975
YORK,27678,12681
