city,avgCoveredCharges,averagePayments
ABINGTON,45428,6894
ALLENTOWN,30477,7292
ALTOONA,17080,5569
BEAVER,9409,5621
BETHLEHEM,34713,6761
BRYN MAWR,44187,6406
BUTLER,17011,5104
CAMP HILL,20761,5324
CHAMBERSBURG,18365,6590
COATESVILLE,54501,6103
DANVILLE,35829,9545
DARBY,34233,8516
DOYLESTOWN,25619,5969
DUBOIS,9517,5828
EAST STROUDSBUR,23552,6936
EASTON,54005,6680
ERIE,30869,6128
GREENSBURG,13800,5297
GREENVILLE,18136,5634
HARRISBURG,15926,7338
HAZLETON,20379,5720
HERSHEY,20032,9263
INDIANA,11683,5475
JOHNSTOWN,12961,6541
LANCASTER,18903,6388
LANGHORNE,31825,6617
LANSDALE,25409,5632
LATROBE,14954,6056
LEBANON,26011,5856
MC KEESPORT,17232,7369
MEADOWBROOK,55952,6337
MEDIA,44024,5846
MONROEVILLE,22518,5886
NATRONA,13976,5567
NORRISTOWN,39716,7937
PAOLI,34559,5841
PHILADELPHIA,51163,8851
PHOENIXVILLE,51342,5851
PITTSBURGH,23790,6927
POTTSTOWN,50246,6234
POTTSVILLE,12914,5590
READING,21714,6916
SAYRE,15555,6592
SCRANTON,27128,5894
SELLERSVILLE,37139,6121
SENECA,8979,4924
SHARON,11152,5740
STATE COLLEGE,21759,5075
UPLAND,66986,7734
WASHINGTON,14250,6479
WEST CHESTER,27831,5771
WILKES BARRE,31396,6686
WILKES-BARRE,20016,5715
WILLIAMSPORT,16081,6034
WYNNEWOOD,38449,7004
YORK,13794,7153
