city,avgCoveredCharges,averagePayments
BEVERLY,9174,5259
BOSTON,19219,7968
BRIGHTON,7698,7391
BROCKTON,7666,5837
BURLINGTON,12379,5928
CAMBRIDGE,11519,6775
FALL RIVER,10700,5314
FALMOUTH,8144,5377
FRAMINGHAM,8056,5669
GARDNER,7226,5527
HAVERHILL,11873,5048
HOLYOKE,9434,5059
HYANNIS,10850,6420
LAWRENCE,13082,6095
LEOMINSTER,12963,5593
LOWELL,8898,5626
MARLBOROUGH,11038,4799
MELROSE,6952,5438
METHUEN,9775,5224
MILFORD,10296,5109
NEWBURYPORT,8062,5163
NEWTON,18352,5127
NORTHAMPTON,11014,4519
NORWOOD,8291,4890
PALMER,13986,4552
PITTSFIELD,9856,5970
PLYMOUTH,9130,5060
QUINCY,10270,5197
SALEM,21574,5530
SOUTH WEYMOUTH,10782,4856
SOUTHBRIDGE,6842,5568
SPRINGFIELD,13487,5995
TAUNTON,5710,4908
W CONCORD,12000,4749
WORCESTER,14370,6938
