city,avgCoveredCharges,averagePayments
ATTLEBORO,10933,6585
AYER,11829,5938
BEVERLY,9939,6875
BOSTON,19705,9954
BRIGHTON,11058,9917
BROCKTON,10125,7786
BURLINGTON,10825,8026
CAMBRIDGE,13240,8360
CLINTON,15150,6290
FALL RIVER,12563,7158
FALMOUTH,9815,6955
FRAMINGHAM,10745,7231
GARDNER,8936,7085
GREENFIELD,12499,6340
HAVERHILL,10931,6682
HOLYOKE,9367,6580
HYANNIS,12098,8281
LAWRENCE,13539,8151
LEOMINSTER,16193,7116
LOWELL,11644,7036
MARLBOROUGH,15148,6303
MELROSE,10299,7222
METHUEN,9949,6977
MILFORD,13572,6536
MILTON,12221,6551
NEEDHAM,9177,5870
NEWBURYPORT,10283,6615
NEWTON,19570,6606
NORTH ADAMS,16937,6322
NORTHAMPTON,12410,5998
NORWOOD,9483,6312
PALMER,12356,6194
PITTSFIELD,13598,7874
PLYMOUTH,11020,6812
QUINCY,10096,6797
SALEM,21449,7281
SOUTH WEYMOUTH,11170,6307
SOUTHBRIDGE,10414,7494
SPRINGFIELD,14818,8041
TAUNTON,7232,6711
W CONCORD,16072,6384
WARE,9523,6192
WESTFIELD,11214,5978
WINCHESTER,9725,6593
WORCESTER,15810,8803
