city,avgCoveredCharges,averagePayments
ATTLEBORO,10431,4561
AYER,11346,4267
BEVERLY,8414,4761
BOSTON,14520,6875
BRIGHTON,8280,6959
BROCKTON,7198,5217
BURLINGTON,8278,5358
CAMBRIDGE,9584,5848
FALL RIVER,9431,4842
FALMOUTH,6880,4572
FRAMINGHAM,7976,4960
GREENFIELD,12460,4351
HAVERHILL,9177,4483
HOLYOKE,7064,4515
HYANNIS,8213,5623
LAWRENCE,8951,5331
LEOMINSTER,10054,4970
LOWELL,9937,5260
MARLBOROUGH,10090,4235
MELROSE,7097,4859
METHUEN,8496,4720
MILFORD,9412,4614
MILTON,9245,4297
NEEDHAM,9248,4444
NEWBURYPORT,10188,4594
NEWTON,15208,4625
NORTH ADAMS,11198,4509
NORTHAMPTON,7444,4082
NORWOOD,6953,4401
PALMER,12109,4106
PITTSFIELD,7936,5367
PLYMOUTH,6787,4568
QUINCY,8083,4576
SALEM,18046,5001
SOUTH WEYMOUTH,10604,4302
SOUTHBRIDGE,8359,5012
SPRINGFIELD,11791,5359
TAUNTON,6688,4557
W CONCORD,11904,4272
WARE,7753,4347
WESTFIELD,7758,4091
WINCHESTER,6243,4238
WORCESTER,11337,5968
