city,avgCoveredCharges,averagePayments
ATTLEBORO,17004,6753
BEVERLY,18345,7590
BOSTON,32788,11886
BRIGHTON,23441,11017
BROCKTON,20309,8271
BURLINGTON,18252,8335
CAMBRIDGE,19727,8338
FALL RIVER,21681,7881
FALMOUTH,16775,7147
FRAMINGHAM,19651,8844
HYANNIS,16046,9097
LAWRENCE,21131,8429
LOWELL,20684,8604
MELROSE,16542,7521
METHUEN,20571,7479
MILFORD,23109,7348
NEWBURYPORT,19467,7348
NORWOOD,17432,6980
PLYMOUTH,18350,7212
QUINCY,19858,7421
SALEM,38599,8507
SOUTH WEYMOUTH,20958,7054
SPRINGFIELD,22148,8553
WORCESTER,25028,9602
