city,avgCoveredCharges,averagePayments
ATTLEBORO,11515,8069
BEVERLY,11834,8600
BOSTON,25928,13040
BRIGHTON,12784,12739
BROCKTON,10238,9776
BURLINGTON,12543,9166
CAMBRIDGE,14351,10609
FALL RIVER,14745,9020
FALMOUTH,10917,8120
FRAMINGHAM,14210,9012
HAVERHILL,11221,7322
HOLYOKE,11782,8092
HYANNIS,13579,10429
LAWRENCE,14736,9384
LEOMINSTER,16842,8910
LOWELL,13140,8820
MELROSE,9173,8775
METHUEN,11248,8587
MILFORD,13684,7681
NEEDHAM,14836,7879
NEWTON,16546,7575
NORTHAMPTON,18511,7341
NORWOOD,10681,7978
PITTSFIELD,17589,9483
PLYMOUTH,9871,8489
QUINCY,9650,7372
SALEM,27245,8808
SOUTH WEYMOUTH,16180,7714
SPRINGFIELD,18893,9866
TAUNTON,9481,7916
WINCHESTER,11152,8054
WORCESTER,19620,10776
