city,avgCoveredCharges,averagePayments
ATTLEBORO,10239,4622
AYER,11364,4465
BEVERLY,7934,5110
BOSTON,14471,7253
BRIGHTON,8301,7367
BROCKTON,7969,5584
BURLINGTON,9598,5674
CAMBRIDGE,9833,6237
FALL RIVER,11210,5089
FALMOUTH,8205,4914
FRAMINGHAM,9441,5277
GARDNER,8739,5326
GREENFIELD,13420,4554
HAVERHILL,8872,4602
HOLYOKE,10562,4913
HYANNIS,10098,5989
LAWRENCE,12308,5677
LEOMINSTER,14325,5323
LOWELL,10018,5316
MARLBOROUGH,12733,4594
MELROSE,8266,5056
METHUEN,9692,4970
MILFORD,10874,4848
MILTON,7890,4627
NEEDHAM,8171,4649
NEWBURYPORT,9142,4887
NEWTON,14603,4915
NORTHAMPTON,7890,4355
NORWOOD,7210,4676
PALMER,9448,4286
PITTSFIELD,8450,5687
PLYMOUTH,7791,4875
QUINCY,8033,4913
SALEM,15280,5269
SOUTH WEYMOUTH,11657,4808
SOUTHBRIDGE,8575,5192
SPRINGFIELD,12913,5674
TAUNTON,7300,4937
W CONCORD,10637,5046
WARE,8680,4486
WESTFIELD,7885,4251
WINCHESTER,5811,4688
WORCESTER,11729,6326
