city,avgCoveredCharges,averagePayments
ATTLEBORO,22432,11263
BEVERLY,26213,12597
BOSTON,38901,17145
BRIGHTON,22220,17552
BROCKTON,19160,13018
BURLINGTON,28259,13697
CAMBRIDGE,22504,14220
FALL RIVER,22933,12718
FALMOUTH,19307,10986
FRAMINGHAM,23464,12663
HAVERHILL,20777,11648
HOLYOKE,14563,10444
HYANNIS,21835,13719
LAWRENCE,25826,13670
LOWELL,21122,12608
MELROSE,17232,11372
METHUEN,17481,11777
MILFORD,21677,11169
MILTON,23181,11316
NEWBURYPORT,24652,11249
NEWTON,33476,12127
NORTHAMPTON,25666,11254
NORWOOD,14629,11155
PITTSFIELD,21828,13444
PLYMOUTH,19440,11275
QUINCY,21255,11517
SALEM,39093,12841
SOUTH WEYMOUTH,23169,10638
SPRINGFIELD,20597,12965
W CONCORD,26457,10766
WINCHESTER,15259,10678
WORCESTER,41709,17999
