city,avgCoveredCharges,averagePayments
BECKLEY,7483,3909
BLUEFIELD,6832,3921
BRIDGEPORT,6864,4023
BUCKHANNON,9729,4202
CHARLESTON,13260,4339
ELKINS,6466,3683
FAIRMONT,10873,3655
GLEN DALE,7164,3634
HUNTINGTON,9832,4872
HURRICANE,10883,3618
LOGAN,13158,4380
MARTINSBURG,8386,4644
MORGANTOWN,10254,4426
PARKERSBURG,7825,3534
POINT PLEASANT,11854,3625
PRINCETON,7165,4012
RONCEVERTE,7304,4052
SOUTH CHARLESTO,12302,3724
SUMMERSVILLE,8627,4201
WEIRTON,7072,3370
WESTON,7261,3844
WHEELING,6279,3776
WILLIAMSON,9526,4971
