city,avgCoveredCharges,averagePayments
AMORY,31026,7897
BAY SAINT LOUIS,22946,9727
BRANDON,65387,7787
CLARKSDALE,45121,11452
CLEVELAND,33997,7486
CORINTH,36575,8323
EUPORA,21606,8262
GREENWOOD,26678,9647
GRENADA,27946,8090
GULFPORT,56334,9912
HATTIESBURG,35221,8602
HOUSTON,16186,9148
IUKA,17907,8485
JACKSON,34468,9102
LAUREL,22950,8528
LUCEDALE,15291,8256
MAGNOLIA,13930,7700
MCCOMB,17874,9264
MERIDIAN,34313,8680
NEW ALBANY,26432,8338
OXFORD,23854,8795
PASCAGOULA,41812,8153
RIPLEY,9565,9011
SOUTHAVEN,26214,9158
TUPELO,20678,8950
VICKSBURG,51518,8922
