city,avgCoveredCharges,averagePayments
BILOXI,83876,14320
BRANDON,74274,12867
CANTON,50360,12280
CLARKSDALE,63759,15909
COLUMBUS,30311,12801
CORINTH,51382,12032
GREENVILLE,32775,13664
GREENWOOD,53525,13949
GULFPORT,72486,12662
HATTIESBURG,51491,13172
JACKSON,58240,13421
LAUREL,28858,11878
MCCOMB,49885,13380
MERIDIAN,42758,12461
NATCHEZ,76111,11529
NEW ALBANY,32312,13335
OXFORD,31976,12582
PASCAGOULA,81072,13141
SOUTHAVEN,35523,13226
STARKVILLE,35669,12086
TUPELO,26671,12963
VICKSBURG,71309,13423
