city,avgCoveredCharges,averagePayments
AMORY,22926,6054
BILOXI,54865,7160
BRANDON,46776,6241
BROOKHAVEN,12797,6679
CLARKSDALE,32087,8588
CLEVELAND,26026,6189
COLUMBUS,23871,6852
CORINTH,43586,6635
GREENWOOD,21516,7204
GRENADA,18382,6413
GULFPORT,40382,6863
HATTIESBURG,25003,6828
IUKA,15081,5887
JACKSON,32360,7198
KOSCIUSKO,12887,6788
LAUREL,18684,6419
MAGNOLIA,7689,5964
MCCOMB,13249,6926
MERIDIAN,20497,6718
NATCHEZ,33162,6003
OXFORD,18304,6704
PASCAGOULA,35449,6726
RIPLEY,8513,7244
SOUTHAVEN,23096,6816
STARKVILLE,15054,6795
TUPELO,19596,6918
VICKSBURG,36929,7271
