city,avgCoveredCharges,averagePayments
ABINGDON,17445,5078
ALEXANDRIA,15454,5958
ARLINGTON,12574,6362
BEDFORD,17953,5493
BIG STONE GAP,14601,5487
BLACKSBURG,15918,6001
CHARLOTTESVILLE,13687,7287
CHESAPEAKE,14116,5283
CHRISTIANSBURG,13159,5654
CULPEPER,20804,7654
DANVILLE,15173,5515
EMPORIA,29385,5404
FAIRFAX,19013,6205
FALLS CHURCH,18318,7667
FARMVILLE,12025,5407
FISHERSVILLE,10469,5898
FREDERICKSBURG,22702,6132
FRONT ROYAL,10553,7283
GALAX,12708,6149
GLOUCESTER,15994,5027
GRUNDY,11929,6350
HALIFAX,13677,6093
HAMPTON,17285,5436
HARRISONBURG,9610,6148
HOPEWELL,51040,6215
LEBANON,20693,5453
LEESBURG,17760,5877
LOW MOOR,16408,5614
LYNCHBURG,11761,5749
MANASSAS,12684,6051
MARION,14203,5563
MARTINSVILLE,23161,6165
MECHANICSVILLE,21884,6713
MIDLOTHIAN,21039,5806
NASSAWADOX,16123,5327
NEWPORT NEWS,14221,6223
NORFOLK,18214,6310
NORTON,16226,5533
PENNINGTON GAP,13578,5649
PETERSBURG,41102,5927
PORTSMOUTH,15354,5802
PULASKI,14817,5527
RESTON,25652,6353
RICHLANDS,20161,5287
RICHMOND,30358,7022
ROANOKE,13896,6518
ROCKY MOUNT,13123,5955
SALEM,24194,5434
SOUTH HILL,15747,5292
STAFFORD,20220,5533
SUFFOLK,15529,5387
TAPPAHANNOCK,12416,6160
TAZEWELL,9219,5605
VIRGINIA BEACH,21179,5403
WARRENTON,18237,5662
WILLIAMSBURG,16954,5319
WINCHESTER,10936,6301
WOODBRIDGE,14800,6340
WYTHEVILLE,11560,5755
