city,avgCoveredCharges,averagePayments
CHARLOTTESVILLE,44822,13129
CHESAPEAKE,36493,9855
FALLS CHURCH,34308,13385
FISHERSVILLE,57284,12189
FREDERICKSBURG,63715,12909
HARRISONBURG,33363,11425
LEESBURG,40769,10820
LYNCHBURG,35545,12005
MARTINSVILLE,45495,9818
MECHANICSVILLE,73418,10377
MIDLOTHIAN,69350,12967
NEWPORT NEWS,42229,12396
NORFOLK,47698,11638
PETERSBURG,94510,10877
RICHMOND,83704,12852
ROANOKE,53964,12483
SALEM,82521,10442
VIRGINIA BEACH,51120,20887
WILLIAMSBURG,52289,9604
WINCHESTER,41429,12600
