city,avgCoveredCharges,averagePayments
BRIDGEPORT,37514,12872
BRISTOL,24311,9464
DANBURY,25855,11525
DERBY,34720,10896
FARMINGTON,38190,17693
GREENWICH,39106,10498
HARTFORD,38667,13936
MANCHESTER,22614,9986
MERIDEN,25678,9959
MIDDLETOWN,33480,10203
MILFORD,24886,9226
NEW BRITAIN,27315,10777
NEW HAVEN,54438,14962
NEW LONDON,20834,10303
NEW MILFORD,47512,12492
NORWALK,41081,12293
NORWICH,21049,10031
PUTNAM,13807,9781
ROCKVILLE,20260,9632
STAFFORD SPRING,27433,9309
STAMFORD,52044,12592
TORRINGTON,13053,9887
WALLINGFORD,7388,9382
WATERBURY,30759,11660
WILLIMANTIC,19096,12792
