city,avgCoveredCharges,averagePayments
BRIDGEPORT,18634,6382
BRISTOL,13586,4643
DANBURY,14368,5706
DERBY,16875,5541
FARMINGTON,11184,7353
GREENWICH,19288,5092
HARTFORD,15293,6809
MANCHESTER,14374,4563
MERIDEN,11991,5113
MIDDLETOWN,20322,5010
MILFORD,12806,4627
NEW BRITAIN,13870,5576
NEW HAVEN,20861,6672
NEW LONDON,11493,5225
NEW MILFORD,20896,5327
NORWALK,19628,5675
NORWICH,10908,4767
PUTNAM,8477,4746
ROCKVILLE,15656,4652
STAFFORD SPRING,12098,4587
STAMFORD,25493,5986
TORRINGTON,8177,4729
WATERBURY,14332,5652
WILLIMANTIC,9103,6408
