city,avgCoveredCharges,averagePayments
BRIDGEPORT,38545,11102
BRISTOL,25573,8465
DANBURY,24682,9801
DERBY,33069,9691
FARMINGTON,22594,14259
GREENWICH,32727,8748
HARTFORD,32831,11453
MANCHESTER,22131,7977
MERIDEN,19695,8404
MIDDLETOWN,40175,9207
MILFORD,20379,8025
NEW BRITAIN,25851,10087
NEW HAVEN,51080,13016
NEW LONDON,17131,8528
NEW MILFORD,32953,8794
NORWALK,35843,9841
NORWICH,19235,8291
PUTNAM,13079,8285
ROCKVILLE,22779,8189
STAFFORD SPRING,19759,8072
STAMFORD,41489,10683
TORRINGTON,16492,8718
WATERBURY,31515,10039
WILLIMANTIC,19488,10781
