city,avgCoveredCharges,averagePayments
BRIDGEPORT,16957,6177
BRISTOL,13215,4504
DANBURY,14264,5477
DERBY,17586,5725
FARMINGTON,13439,8020
GREENWICH,17206,4962
HARTFORD,14964,6216
MANCHESTER,14163,4588
MERIDEN,13213,5507
MIDDLETOWN,21119,4918
MILFORD,13326,4537
NEW BRITAIN,14197,5676
NEW HAVEN,20884,6380
NEW LONDON,11028,4907
NEW MILFORD,15437,4820
NORWALK,20320,5670
NORWICH,11186,4815
PUTNAM,7995,4521
ROCKVILLE,10119,5108
SHARON,13043,6230
STAFFORD SPRING,12858,4525
STAMFORD,25617,5515
TORRINGTON,7902,4844
WALLINGFORD,3855,4361
WATERBURY,16248,5596
WILLIMANTIC,10613,6016
