city,avgCoveredCharges,averagePayments
BRIDGEPORT,22500,7460
BRISTOL,17337,5429
DANBURY,17239,6751
DERBY,16246,6558
FARMINGTON,12514,9289
GREENWICH,22117,5999
HARTFORD,16960,7604
MANCHESTER,12462,5478
MERIDEN,14659,6323
MIDDLETOWN,23322,5999
MILFORD,17996,5531
NEW BRITAIN,12419,6279
NEW HAVEN,23546,7804
NEW LONDON,11250,6266
NEW MILFORD,21338,7582
NORWALK,19551,7108
NORWICH,12556,5873
PUTNAM,9051,5328
ROCKVILLE,10765,5390
SHARON,13955,7597
STAFFORD SPRING,14845,5499
STAMFORD,26176,7296
TORRINGTON,9261,5570
WALLINGFORD,4436,5489
WATERBURY,17005,7001
WILLIMANTIC,11209,7391
