city,avgCoveredCharges,averagePayments
ANN ARBOR,90639,31461
BATTLE CREEK,46564,18748
BAY CITY,55790,17807
CLINTON TOWNSHI,50193,19026
COMMERCE TOWNSH,57765,22742
DEARBORN,67900,21560
DETROIT,63554,28300
FARMINGTON HILL,37177,23918
FLINT,79755,26801
GRAND BLANC,47720,22589
GRAND RAPIDS,40711,22447
GROSSE POINTE,68555,22626
JACKSON,66586,18743
KALAMAZOO,66554,23166
LANSING,93352,25403
LIVONIA,43799,17468
MARQUETTE,38184,21244
MIDLAND,41485,20038
MOUNT CLEMENS,59713,19940
MUSKEGON,42804,19223
PETOSKEY,56069,22199
PONTIAC,55536,22732
ROYAL OAK,76844,23955
SAGINAW,52182,18935
SOUTHFIELD,53737,22147
ST JOSEPH,52239,19266
TRAVERSE CITY,75802,22331
TROY,61268,18830
WARREN,42170,20033
WYANDOTTE,54396,19073
WYOMING,32966,21040
