city,avgCoveredCharges,averagePayments
ADRIAN,19212,5714
ALMA,10475,7992
ALPENA,16350,6992
ANN ARBOR,18193,8216
BAD AXE,7182,6699
BATTLE CREEK,12744,6286
BAY CITY,14535,5865
BIG RAPIDS,6172,6345
CADILLAC,14788,5700
CARSON CITY,10963,7218
CHELSEA,8856,6055
CLARE,10602,5468
CLINTON TOWNSHI,12519,6209
COLDWATER,11361,5954
COMMERCE TOWNSH,19579,7157
DEARBORN,17199,7225
DETROIT,19247,9455
EAST CHINA,11607,6092
ESCANABA,18403,6799
FARMINGTON HILL,14579,8474
FLINT,17847,8630
FREMONT,15326,6446
GARDEN CITY,12650,7469
GAYLORD,12110,6756
GRAND BLANC,19782,7970
GRAND HAVEN,12207,5279
GRAND RAPIDS,11865,7376
GRAYLING,12050,6301
GREENVILLE,11178,6271
GROSSE POINTE,15261,6429
HANCOCK,9672,6866
HASTINGS,13821,5938
HILLSDALE,15332,6834
HOLLAND,13534,6041
HOWELL,14135,6488
IRON MOUNTAIN,17501,6628
JACKSON,20868,6030
KALAMAZOO,18881,7419
LANSING,21786,7184
LAPEER,17527,5850
LIVONIA,12990,5810
LUDINGTON,19753,6937
MARQUETTE,10606,6912
MARSHALL,23100,6006
MIDLAND,14631,6774
MONROE,16102,5952
MOUNT CLEMENS,16742,7410
MOUNT PLEASANT,16745,5439
MUSKEGON,12927,6445
OWOSSO,22433,6239
PETOSKEY,15217,6561
PONTIAC,11793,8267
PORT HURON,15711,5772
ROCHESTER,20923,6125
ROYAL OAK,19326,7456
SAGINAW,20434,6478
SAULT SAINTE MA,11741,7961
SOUTH HAVEN,14629,7639
SOUTHFIELD,18555,7414
ST JOSEPH,10620,6100
STURGIS,9171,6839
TAWAS CITY,6528,5739
TAYLOR,16089,6007
THREE RIVERS,13798,7044
TRAVERSE CITY,17313,7066
TRENTON,23611,7101
TROY,22779,6180
W BLOOMFIELD,15269,5418
WARREN,19084,6752
WATERVLIET,11806,7103
WAYNE,17031,6684
WEST BRANCH,9823,6036
WYANDOTTE,14437,16867
WYOMING,11808,7157
ZEELAND,14497,5629
