city,avgCoveredCharges,averagePayments
ADRIAN,80141,28977
ANN ARBOR,161508,64065
BAY CITY,87127,29215
CLINTON TOWNSHI,66271,31519
COMMERCE TOWNSH,110964,39603
DEARBORN,97069,36527
DETROIT,101036,45592
FARMINGTON HILL,55359,33644
FLINT,106759,44157
GARDEN CITY,41199,34048
GRAND BLANC,105539,39528
GRAND RAPIDS,67326,37023
KALAMAZOO,89751,37894
LANSING,111936,37136
LIVONIA,77925,30490
MARQUETTE,62229,36875
MIDLAND,79872,33866
MOUNT CLEMENS,88616,34714
MUSKEGON,61252,31544
PETOSKEY,65585,32681
PONTIAC,52402,36209
PORT HURON,78916,30855
ROCHESTER,115493,33624
ROYAL OAK,134511,44322
SAGINAW,104728,36990
SOUTHFIELD,79234,37135
TAYLOR,70844,32003
TRAVERSE CITY,85501,36661
TROY,122209,33894
WARREN,85485,33480
WAYNE,79371,32598
WYANDOTTE,75592,31139
WYOMING,73471,40803
