city,avgCoveredCharges,averagePayments
ALMA,5858,5445
ANN ARBOR,14774,5479
BATTLE CREEK,9689,4043
BAY CITY,9878,3797
CLARE,4912,3449
CLINTON TOWNSHI,8577,4096
DEARBORN,12489,4825
DETROIT,11714,6013
FARMINGTON HILL,8169,5381
FLINT,14007,5802
GARDEN CITY,7516,4910
GRAND BLANC,10614,5237
GRAND RAPIDS,10411,4890
GROSSE POINTE,8447,4434
JACKSON,12850,3870
KALAMAZOO,11910,4779
LANSING,13147,4917
LAPEER,11471,3850
LIVONIA,7616,3788
MONROE,8732,3843
MOUNT CLEMENS,13200,4424
MOUNT PLEASANT,7519,3726
PETOSKEY,16036,4101
PONTIAC,11888,5126
PORT HURON,10477,3684
ROCHESTER,11194,4010
ROYAL OAK,11163,5040
SAGINAW,10536,4189
SOUTHFIELD,10204,4916
ST JOSEPH,9457,4793
TRAVERSE CITY,15350,4586
TRENTON,14127,4572
TROY,14233,4086
WARREN,9406,4390
WYANDOTTE,8563,4144
