city,avgCoveredCharges,averagePayments
ADRIAN,18808,4643
ALMA,11984,6963
ALPENA,15775,5645
ANN ARBOR,16647,7033
BATTLE CREEK,9786,5189
BAY CITY,18877,4869
BIG RAPIDS,6363,4981
CADILLAC,9772,4758
CLARE,9960,4679
CLINTON TOWNSHI,10595,5216
COLDWATER,10728,4875
COMMERCE TOWNSH,16485,5557
DEARBORN,18560,6277
DETROIT,16013,7943
ESCANABA,19529,5765
FARMINGTON HILL,14084,6977
FLINT,15500,7155
GARDEN CITY,13653,6261
GRAND BLANC,14667,6540
GRAND RAPIDS,10920,6430
GRAYLING,12025,5322
GROSSE POINTE,13892,5120
HANCOCK,11526,6210
HASTINGS,9374,4942
HILLSDALE,10491,5608
HOLLAND,12872,5267
HOWELL,15225,5537
IRON MOUNTAIN,13198,4907
JACKSON,20517,5048
KALAMAZOO,14862,6209
LANSING,17281,6088
LAPEER,18351,4937
LIVONIA,11407,4882
LUDINGTON,16008,5585
MARQUETTE,11197,6018
MARSHALL,20853,4859
MIDLAND,12171,5712
MONROE,14143,5047
MOUNT CLEMENS,11125,5650
MOUNT PLEASANT,13357,4641
MUSKEGON,11409,5427
OWOSSO,14079,5011
PETOSKEY,10545,5518
PONTIAC,12880,7251
PORT HURON,12992,4768
ROCHESTER,18906,5066
ROYAL OAK,20412,6315
SAGINAW,15517,5419
SAULT SAINTE MA,10798,6586
SOUTHFIELD,14324,6315
ST JOSEPH,8765,5318
TAYLOR,17226,5196
TRAVERSE CITY,16709,5940
TRENTON,18755,6038
TROY,22192,5267
W BLOOMFIELD,15683,4521
WARREN,17243,5660
WAYNE,15640,5374
WEST BRANCH,8602,5083
WYANDOTTE,13782,5306
WYOMING,12178,5993
