city,avgCoveredCharges,averagePayments
ANN ARBOR,20322,8621
BATTLE CREEK,10238,5857
BAY CITY,14426,5632
CADILLAC,10761,5280
CLARE,6551,4532
CLINTON TOWNSHI,10491,5971
COMMERCE TOWNSH,15835,7081
DEARBORN,17966,7058
DETROIT,17344,8628
FARMINGTON HILL,14564,8070
FLINT,23560,8586
GARDEN CITY,11450,7240
GRAND BLANC,16865,7507
GRAND RAPIDS,10599,7300
GRAYLING,12811,5511
GROSSE POINTE,15620,6238
IRON MOUNTAIN,11276,5512
JACKSON,22340,5747
KALAMAZOO,20264,7468
LANSING,21476,6895
LAPEER,16526,5501
LIVONIA,13746,5635
MARQUETTE,17792,7276
MIDLAND,14897,6547
MONROE,13467,5791
MOUNT CLEMENS,14456,6704
PETOSKEY,13498,6217
PONTIAC,16649,8276
PORT HURON,12992,5755
ROCHESTER,14621,5799
ROYAL OAK,20522,7263
SAGINAW,17362,6107
SOUTHFIELD,17696,7329
ST JOSEPH,14641,6586
TAYLOR,13086,5632
TRAVERSE CITY,18730,6299
TRENTON,14694,6495
TROY,21678,6161
W BLOOMFIELD,14162,4940
WARREN,15479,6549
WAYNE,12374,6264
WEST BRANCH,7462,5837
WYANDOTTE,11061,6285
WYOMING,15290,7418
