city,avgCoveredCharges,averagePayments
ALMA,7870,5675
ALPENA,12023,4387
ANN ARBOR,14872,5600
BATTLE CREEK,9975,3941
BAY CITY,11835,3795
CADILLAC,10158,3639
CHELSEA,7633,3946
CLINTON TOWNSHI,8277,3959
COLDWATER,8147,3943
COMMERCE TOWNSH,9808,4138
DEARBORN,15177,4689
DETROIT,12251,6008
FARMINGTON HILL,9517,5302
FLINT,11638,4759
GARDEN CITY,9959,4707
GRAND BLANC,15637,5016
GRAND RAPIDS,10558,4949
GRAYLING,12030,4104
GREENVILLE,7250,3963
GROSSE POINTE,10175,3955
HASTINGS,8777,3828
HOLLAND,9565,3927
HOWELL,14380,4385
JACKSON,16812,3770
KALAMAZOO,13840,4885
LANSING,15494,4697
LIVONIA,9519,3968
MARQUETTE,5873,4579
MARSHALL,14462,3819
MIDLAND,10440,4356
MONROE,11663,4042
MOUNT CLEMENS,9274,4330
MOUNT PLEASANT,9389,3490
MUSKEGON,9094,4076
PETOSKEY,11518,4368
PONTIAC,11592,4905
PORT HURON,12309,3645
ROCHESTER,13072,3861
ROYAL OAK,11873,4970
SAGINAW,12785,4134
SOUTHFIELD,12826,4811
ST JOSEPH,8562,4182
THREE RIVERS,13676,6395
TRAVERSE CITY,12078,4487
TROY,11146,3969
W BLOOMFIELD,12753,3928
WARREN,14303,4400
WYANDOTTE,9023,3995
WYOMING,9248,4988
