city,avgCoveredCharges,averagePayments
ABILENE,26393,4329
ALICE,27148,3805
ALLEN,16802,4376
AMARILLO,17740,4352
ANDREWS,9953,6917
ANGLETON,9586,4262
ANSON,11152,5888
ARANSAS PASS,10733,4921
ARLINGTON,25524,4544
ATHENS,26124,4353
ATLANTA,12949,4504
AUSTIN,23843,4745
AZLE,11710,4264
BAY CITY,15256,4388
BAYTOWN,34496,4970
BEAUMONT,19773,4179
BEDFORD,22003,4213
BELLVILLE,8148,5221
BIG SPRING,20976,4345
BRECKENRIDGE,8327,4187
BRIDGEPORT,17968,5372
BROWNFIELD,8163,5760
BROWNSVILLE,35145,6727
BROWNWOOD,27900,3960
BRYAN,24019,4536
CARROLLTON,22208,4724
CARTHAGE,24217,5595
CEDAR PARK,19940,3986
CENTER,15982,4698
CHILDRESS,11862,4991
CLARKSVILLE,21865,4617
CLEBURNE,16292,4251
CLEVELAND,53500,5388
CLIFTON,8737,4336
COLLEGE STATION,35802,4600
COLUMBUS,8370,5169
COMANCHE,9027,4040
CONROE,36851,4511
CORPUS CHRISTI,27322,4698
CORSICANA,21283,4294
CROCKETT,25238,5362
CUERO,9394,4475
CYPRESS,42496,4042
DALLAS,24276,5445
DECATUR,18703,4087
DEL RIO,14168,4321
DENISON,16712,4471
DENTON,24956,4741
DUMAS,11984,6010
EAGLE PASS,24586,3958
EASTLAND,8158,4054
EDINBURG,30477,5892
EL CAMPO,10002,4473
EL PASO,33862,4620
ENNIS,15887,4737
FLORESVILLE,12012,5102
FORT STOCKTON,12052,5008
FORT WORTH,22155,4841
FRISCO,40490,4063
GAINESVILLE,13676,3929
GALVESTON,13438,10610
GARLAND,15960,4636
GLEN ROSE,15460,4301
GONZALES,10412,4827
GRAHAM,7372,4648
GRAND SALINE,11955,3954
GRAPEVINE,15828,3938
GREENVILLE,14930,4540
GROVES,25833,3624
HAMILTON,6888,3873
HARLINGEN,20815,5163
HENDERSON,18749,4117
HEREFORD,6496,4682
HILLSBORO,18844,3717
HOUSTON,24257,5559
HUMBLE,16948,6539
HUNTSVILLE,18246,4511
IRVING,17829,4616
JACKSONVILLE,24574,3957
JASPER,14107,4412
JOURDANTON,23194,4471
KATY,17917,4530
KAUFMAN,15642,4386
KERRVILLE,18377,4341
KILLEEN,13286,4555
KINGSVILLE,23767,4134
KINGWOOD,33767,4692
KYLE,29337,4943
LAKE JACKSON,15536,4371
LAREDO,23055,5205
LEWISVILLE,26700,4284
LITTLEFIELD,6655,7701
LIVINGSTON,30800,4079
LLANO,6846,4609
LONGVIEW,23224,4142
LUBBOCK,27520,5041
LUFKIN,29281,3907
MANSFIELD,19734,4292
MARSHALL,20344,4396
MCALLEN,30283,5458
MCKINNEY,37748,4339
MESQUITE,24574,4463
MEXIA,20896,4891
MIDLAND,19977,4470
MINERAL WELLS,9242,4761
MISSION,15248,5637
MOUNT PLEASANT,12722,4690
MOUNT VERNON,17831,4927
NACOGDOCHES,21734,4042
NASSAU BAY,20546,4014
NORTH RICHLAND,31297,4430
ODESSA,26729,5626
ORANGE,20236,4585
PALESTINE,13832,4221
PAMPA,12538,4163
PARIS,16241,4346
PASADENA,27759,4398
PLAINVIEW,13126,4587
PLANO,24320,4598
PORT ARTHUR,30158,4258
QUITMAN,23909,4521
RICHMOND,17352,4708
RIO GRANDE CITY,6299,4459
ROCKWALL,14744,4619
ROUND ROCK,23237,4143
ROWLETT,26262,4281
SAN ANGELO,17718,4170
SAN ANTONIO,22335,5026
SEGUIN,15420,4291
SHERMAN,16628,4100
SNYDER,11025,5036
STAMFORD,7909,4430
STEPHENVILLE,14143,4350
SUGAR LAND,24393,4209
SULPHUR SPRINGS,11412,4208
SUNNYVALE,28858,7887
SWEETWATER,8680,5515
TEMPLE,13701,5173
TEXARKANA,20743,4288
TEXAS CITY,33472,4424
THE WOODLANDS,25186,4124
TOMBALL,23270,4272
TRINITY,24918,5419
TYLER,30791,4079
UVALDE,15262,5519
VICTORIA,24813,4052
WACO,16637,4316
WAXAHACHIE,16310,4282
WEATHERFORD,19609,4121
WEBSTER,36261,4409
WESLACO,12765,5153
WHITNEY,3134,3580
WICHITA FALLS,20447,4886
WOODVILLE,7396,3985
