city,avgCoveredCharges,averagePayments
ALBANY,56434,13377
BAY SHORE,53062,15932
BRONX,104281,27337
BROOKLYN,39755,23722
BUFFALO,22030,13980
EAST MEADOW,32740,23746
ELMIRA,27096,11899
GLENS FALLS,28387,11731
HUNTINGTON,58720,13345
MANHASSET,69026,19331
MIDDLETOWN,57793,14079
MINEOLA,110300,20503
NEW HYDE PARK,69850,22096
NEW YORK,72923,23157
NEWBURGH,52009,13821
OCEANSIDE,42196,13953
PLATTSBURGH,36492,15927
POUGHKEEPSIE,59196,16206
ROCHESTER,28903,18839
ROSLYN,75891,15602
SCHENECTADY,55562,13666
STATEN ISLAND,66201,19241
STONY BROOK,46476,20677
SUFFERN,76807,15061
SYRACUSE,32701,14610
VALHALLA,92275,26277
WEST ISLIP,56106,15963
