city,avgCoveredCharges,averagePayments
ALBANY,24188,7005
AMSTERDAM,13672,5557
AUBURN,15624,6634
BATAVIA,13072,5836
BATH,9336,6822
BAY SHORE,32574,8466
BETHPAGE,29884,6805
BINGHAMTON,9321,5691
BROCKPORT,10590,5043
BRONX,22732,13214
BRONXVILLE,21007,6957
BROOKLYN,23768,12410
BUFFALO,15438,7744
CANANDAIGUA,11168,5213
CARMEL,25227,6948
CARTHAGE,23247,7908
CLIFTON SPRINGS,9401,5587
COBLESKILL,8121,7557
COOPERSTOWN,14954,9368
CORNING,11357,5756
CORTLAND,10379,6335
CORTLANDT MANOR,28440,7266
DANSVILLE,10959,6218
DUNKIRK,8215,5412
EAST MEADOW,23024,12058
ELMHURST,17836,13287
ELMIRA,17676,6288
FAR ROCKAWAY,25629,11892
FLUSHING,25473,10929
FOREST HILLS,29722,9860
GENEVA,8296,5663
GLEN COVE,27995,7669
GLENS FALLS,12688,5477
GLOVERSVILLE,19917,6442
GOUVERNEUR,10217,7707
GOWANDA,8234,5472
GREENPORT,33331,8119
HAMILTON,13284,6156
HARRIS,19165,6907
HORNELL,8290,6654
HUDSON,12255,6184
HUNTINGTON,25842,6707
ITHACA,12566,6476
JAMAICA,14868,12466
JAMESTOWN,12806,5713
JOHNSON CITY,13684,6570
KENMORE,9886,5434
KINGSTON,29633,7580
LEWISTON,11242,6243
LOCKPORT,10297,6529
LONG BEACH,28068,8602
LOWVILLE,13795,7933
MALONE,9837,6465
MANHASSET,49306,10147
MASSENA,10618,6763
MEDINA,6539,6374
MIDDLETOWN,37455,7465
MINEOLA,51034,9663
MOUNT KISCO,19879,7008
MOUNT VERNON,18533,9961
NEW HYDE PARK,41127,11840
NEW ROCHELLE,15940,9877
NEW YORK,34357,12771
NEWARK,11642,5554
NEWBURGH,31329,7241
NIAGARA FALLS,12347,7483
NORWICH,14261,7147
NYACK,37773,8008
OCEANSIDE,28006,7346
OGDENSBURG,12469,6286
OLEAN,8143,5618
ONEIDA,14907,6687
ONEONTA,9616,5941
OSWEGO,13951,6488
PATCHOGUE,47291,7627
PLAINVIEW,28981,7686
PLATTSBURGH,19071,8465
PORT JEFFERSON,38336,7346
PORT JERVIS,29751,8070
POTSDAM,9264,6661
POUGHKEEPSIE,32494,7756
RHINEBECK,24464,6830
RIVERHEAD,23452,7124
ROCHESTER,10923,6841
ROCKVILLE CENTR,29077,8354
ROME,16946,5773
ROSLYN,35323,7284
SARANAC LAKE,14192,7102
SARATOGA SPRING,19791,5375
SCHENECTADY,19552,6294
SLEEPY HOLLOW,27877,8592
SMITHTOWN,42958,6679
SOUTHAMPTON,28452,8106
SPRINGVILLE,9931,5425
STATEN ISLAND,33942,10128
STONY BROOK,36196,11216
SUFFERN,36072,7814
SYRACUSE,18054,7811
TROY,19522,6109
UTICA,15486,6012
VALHALLA,67024,15976
VALLEY STREAM,27265,7088
WARSAW,6828,7399
WARWICK,26026,6567
WATERTOWN,18178,9240
WELLSVILLE,6349,5932
WEST ISLIP,39303,7895
WHITE PLAINS,21265,6921
YONKERS,18700,9520
