city,avgCoveredCharges,averagePayments
ALBANY,36215,12314
AMSTERDAM,20975,10488
AUBURN,25800,13428
BATAVIA,18954,10922
BAY SHORE,44430,15158
BETHPAGE,46754,12937
BINGHAMTON,20688,11289
BROCKPORT,31068,9723
BRONX,38441,24591
BRONXVILLE,47283,13513
BROOKLYN,42379,23785
BUFFALO,27552,14167
CANANDAIGUA,15830,9750
CARMEL,55926,14418
COOPERSTOWN,26517,17237
CORNING,19495,10486
CORTLAND,19369,11851
CORTLANDT MANOR,48606,13650
DANSVILLE,19746,11634
EAST MEADOW,33667,23100
ELMHURST,29334,25049
ELMIRA,29665,11800
FAR ROCKAWAY,34751,21036
FLUSHING,39977,20188
FOREST HILLS,36354,16535
GENEVA,14923,10461
GLEN COVE,38348,14009
GLENS FALLS,30007,10889
GLOVERSVILLE,33571,11979
GOWANDA,13113,9964
GREENPORT,44436,15340
HAMILTON,16928,11400
HARRIS,30163,12758
HORNELL,10905,11093
HUDSON,14627,11255
HUNTINGTON,45508,12866
ITHACA,16747,11609
JAMAICA,24316,23048
JAMESTOWN,21964,10287
JOHNSON CITY,29492,13050
KENMORE,27426,11062
KINGSTON,45238,14538
LEWISTON,15396,11641
LOCKPORT,18001,11923
LONG BEACH,50679,16248
LOWVILLE,13660,13453
MALONE,11748,11337
MANHASSET,69652,18829
MASSENA,15322,12804
MEDINA,9476,11778
MIDDLETOWN,59974,13767
MINEOLA,73264,17947
MOUNT KISCO,35444,13293
MOUNT VERNON,30974,18603
NEW HYDE PARK,64687,21624
NEW ROCHELLE,35246,18910
NEW YORK,59922,24034
NEWARK,26852,11671
NEWBURGH,58428,13906
NIAGARA FALLS,19764,13977
NORWICH,28436,14397
NYACK,68677,15065
OCEANSIDE,51112,14072
OGDENSBURG,16366,11848
OLEAN,16380,10512
ONEIDA,29481,12305
ONEONTA,16458,10816
OSWEGO,19451,12775
PATCHOGUE,75090,14276
PLAINVIEW,50598,14923
PLATTSBURGH,34877,16214
PORT JEFFERSON,71018,14948
PORT JERVIS,59637,14871
POTSDAM,15609,12208
POUGHKEEPSIE,54388,14470
RHINEBECK,42157,12471
RIVERHEAD,59431,14066
ROCHESTER,20748,13287
ROCKVILLE CENTR,48295,14562
ROME,30102,11155
ROSLYN,66632,14194
SARANAC LAKE,19625,12909
SARATOGA SPRING,39664,10729
SCHENECTADY,37296,11529
SLEEPY HOLLOW,49823,15908
SMITHTOWN,57729,12440
SOUTHAMPTON,47739,15718
STATEN ISLAND,48131,18761
STONY BROOK,73503,22420
SUFFERN,76605,15331
SYRACUSE,30282,14541
TROY,30943,11178
UTICA,32652,11737
VALHALLA,133997,33055
VALLEY STREAM,48273,14051
WARSAW,8886,13960
WARWICK,60659,13996
WATERTOWN,32635,18255
WELLSVILLE,12341,10844
WEST ISLIP,69748,15247
WHITE PLAINS,41763,13593
YONKERS,32882,17371
