city,avgCoveredCharges,averagePayments
ALBANY,13922,4603
AUBURN,11617,4538
BAY SHORE,20972,5629
BETHPAGE,19211,4794
BINGHAMTON,7910,4021
BRONX,21974,8298
BRONXVILLE,13305,4811
BROOKLYN,15498,8426
BUFFALO,7852,4990
CORTLANDT MANOR,21696,4910
ELMHURST,6817,8841
ELMIRA,9115,4116
FAR ROCKAWAY,21731,8432
FLUSHING,20653,7894
FOREST HILLS,20378,6342
GLEN COVE,22435,5148
GLENS FALLS,10591,3876
GREENPORT,18198,5747
HUDSON,9681,4183
HUNTINGTON,19304,5023
ITHACA,6976,4261
JAMAICA,11654,8574
JAMESTOWN,8359,4666
JOHNSON CITY,10560,4566
KINGSTON,17994,5275
LONG BEACH,20855,5942
MANHASSET,26445,6711
MASSENA,9078,4677
MIDDLETOWN,19038,5029
MINEOLA,20874,6413
MOUNT KISCO,9518,4908
NEW HYDE PARK,29088,8652
NEW ROCHELLE,11617,7384
NEW YORK,20789,8491
NEWBURGH,22256,5137
NYACK,24997,5572
OCEANSIDE,18976,5341
OLEAN,7161,4132
ONEONTA,7619,4121
PATCHOGUE,28082,5152
PLAINVIEW,17635,5646
PLATTSBURGH,14096,6003
PORT JEFFERSON,21601,5051
PORT JERVIS,18310,5612
POUGHKEEPSIE,23009,5643
RIVERHEAD,21375,5203
ROCHESTER,8544,5380
ROCKVILLE CENTR,23651,5220
ROSLYN,19529,5318
SCHENECTADY,11679,4223
SLEEPY HOLLOW,19990,6026
SMITHTOWN,28816,4821
SOUTHAMPTON,18757,5451
STATEN ISLAND,16604,7000
STONY BROOK,25740,7564
SUFFERN,26970,5585
SYRACUSE,12028,5704
TROY,13080,4020
UTICA,14020,4310
VALHALLA,35297,8433
VALLEY STREAM,25558,5033
WEST ISLIP,30623,5557
WHITE PLAINS,15512,4831
YONKERS,11697,6677
