city,avgCoveredCharges,averagePayments
ALBANY,63500,19667
AMSTERDAM,35434,17987
BINGHAMTON,37434,18501
BRONX,70292,39520
BROOKLYN,61790,39231
BUFFALO,38010,22850
COOPERSTOWN,46308,26972
CORTLANDT MANOR,95297,21336
ELMIRA,40996,23353
FLUSHING,55771,29259
FOREST HILLS,71482,26922
GLEN COVE,73760,21949
GLENS FALLS,41659,17939
HUNTINGTON,62408,22710
JAMAICA,57392,36997
JOHNSON CITY,45125,20193
MANHASSET,119531,29445
MINEOLA,113426,26437
NEW YORK,127876,36861
NEWBURGH,78858,21080
OCEANSIDE,68448,20807
PATCHOGUE,139259,23601
PLAINVIEW,96242,24426
PLATTSBURGH,57926,26150
PORT JEFFERSON,74683,21238
POUGHKEEPSIE,105571,22380
ROCHESTER,38842,21497
SCHENECTADY,90996,22335
SMITHTOWN,95922,21786
STATEN ISLAND,78631,28768
STONY BROOK,156844,38880
SYRACUSE,68554,29172
UTICA,49895,20386
WEST ISLIP,109748,23622
YONKERS,76939,28057
