city,avgCoveredCharges,averagePayments
ALBANY,23983,7189
AMSTERDAM,13258,6518
AUBURN,15512,7308
BATAVIA,13692,6432
BAY SHORE,31459,9079
BETHPAGE,30084,7647
BINGHAMTON,14178,6492
BRONX,25796,15007
BRONXVILLE,35856,8592
BROOKLYN,30631,14168
BUFFALO,15226,8401
CANANDAIGUA,10793,5779
CARMEL,33550,7817
COOPERSTOWN,18680,10413
CORNING,11333,6635
CORTLAND,18102,7987
CORTLANDT MANOR,32176,7861
DANSVILLE,13067,6709
EAST MEADOW,21731,13846
ELMHURST,23456,14862
ELMIRA,19825,7023
FAR ROCKAWAY,30368,13486
FLUSHING,30629,12431
FOREST HILLS,29023,10054
GENEVA,7501,6355
GLEN COVE,29608,8132
GLENS FALLS,15360,6419
GLOVERSVILLE,22821,7152
GREENPORT,43769,9285
HARRIS,18765,7496
HORNELL,9306,7324
HUDSON,11504,6756
HUNTINGTON,30724,7702
ITHACA,10757,6758
JAMAICA,19520,13698
JAMESTOWN,13917,7268
JOHNSON CITY,19779,7746
KENMORE,15461,6625
KINGSTON,44617,11635
LEWISTON,10370,7164
LOCKPORT,12366,7313
LONG BEACH,39708,9890
LOWVILLE,8073,8196
MALONE,10911,7071
MANHASSET,46244,11872
MIDDLETOWN,37077,8368
MINEOLA,44586,11580
MOUNT KISCO,21263,7923
MOUNT VERNON,17577,10985
NEW HYDE PARK,48886,13359
NEW ROCHELLE,19637,11371
NEW YORK,44425,13789
NEWARK,11730,6119
NEWBURGH,31148,8095
NORWICH,29801,13018
NYACK,42322,8984
OCEANSIDE,34869,8308
OGDENSBURG,10429,7149
OLEAN,9798,6308
ONEONTA,8543,6486
OSWEGO,14912,7479
PATCHOGUE,53235,9239
PLAINVIEW,33223,9101
PLATTSBURGH,21995,9569
PORT JEFFERSON,42359,8353
PORT JERVIS,39022,9067
POTSDAM,14830,7868
POUGHKEEPSIE,35375,8613
RHINEBECK,27531,8023
RIVERHEAD,39626,8540
ROCHESTER,13571,8175
ROCKVILLE CENTR,35899,8899
ROME,17491,6155
ROSLYN,44980,8725
SARANAC LAKE,12306,7511
SARATOGA SPRING,18750,5993
SCHENECTADY,20287,6779
SLEEPY HOLLOW,29326,9690
SMITHTOWN,42549,7642
SOUTHAMPTON,33505,9596
STATEN ISLAND,34716,11275
STONY BROOK,48269,13416
SUFFERN,36736,8824
SYRACUSE,19697,8656
TROY,18567,6559
UTICA,19078,6945
VALHALLA,72004,13905
VALLEY STREAM,36011,8172
WARSAW,5420,8326
WARWICK,30934,7285
WATERTOWN,24009,12478
WELLSVILLE,8187,6464
WEST ISLIP,44014,9206
WHITE PLAINS,25640,8208
YONKERS,22007,10931
